"_id","anchor_currency","auto_accept_limit","auto_accept_quantity","bump_count","category_ids","coin_symbol","cost","created_at","custom","delivery_location_ids","description","display_num_offers","filename","filename_blitline_info","filename_blitline_status","filename_height","filename_smallimage_height","filename_smallimage_width","filename_width","indexing_status","is_wish","last_expiration_reset","modified_at","pickup_location_ids","privacy","published_at","seller_id","state","title","type","account_blocked","views","remotes","reports","ext_cost","closed_at","closed_reason","closed_type","reason","reports_verified","reports_verified_time","reports_verifier_id","auto_accept","location_ids"
"53675adce189b002005523a8","","","0","0","524b4725c07b25020000009b,532c51e2cdbc7f0200001c78","SHEFA","1","2014-05-05T09:33:16.531Z","","","מחפשת מאוורר, רצוי כזה כמו שבתמונה אבל אפשר גם עם רגל.\nעדיף בחיפה, אפשר גם מהקריות. תודה :)","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/f70e8843-7b45-fe23-22a1-cdd3465e0db","mobile","new","225","350","300","225","none","true","2014-11-26T12:13:52.286Z","2014-08-20T08:10:49.180Z","524c148cc07b25020000028c","public","2014-05-05T09:33:16.531Z","520f4eefb9c0590200000064","open","מאוורר בחיפה","product","","","","","","","","","","","","","false",""
"5367584f1f98b90200e04422","","","0","0","52502bac8fe9a402000001e2","SHEFA","50","2014-05-05T09:22:23.885Z","","5249ebde377c5e0200000041","משקפי שמש איכותיות","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-08-20T07:02:59.600Z","5249ebde377c5e0200000041","public","2014-05-05T09:22:23.885Z","52926cd89cf5280200000203","open","משקפי שמש איכותיות","product","","","","","","","","","","","","","false",""
"536751361f98b90200e041b2","","","0","0","5224fe6fbe7c7c030000000c,533a74e0f9f7060200000689,5330073d3303a20200003218,524af62796c79e0200000066","SHEFA","135","2014-05-05T08:52:06.840Z","","5249de14a4e6cb02000002e8","רוצה ליצור קליפ לאחד השירים שלך ?\nמצגת תמונות של התינוק/ת ? (אפשר גם בשילוב קטעי וידאו)\nקליפ או סרטון ליום הולדת.. שלך, חבר/ה, ילד/ה ...\nוידאו פרסומי שישרת את העסק שלך ויכניס לך יותר לקוחות ?\n\n(150שפע) - לשעת עבודה. יכול לשלוח את הוידאו לאחר שעת של עריכה,\nויחד אתך לקבוע מה עושים עם הסרטון הלאה..\n\nחשוב:\n* ככל שהחומרים שלך איכותיים יותר, כך יהיה לי יותר קל לעבוד.\n* ככל שיהיו לך יותר צילומים וקטעי וידאו , כך אצטרך להשקיע יותר עבודה במיון ובחירת החומרים האיכויים לעריכה.\nאם ברצונך לחסוך עוד יותר, בחר ושלח לי את הקטעים והתמונות האהובים עליך מכל מה שנמצא אצלך.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/9e543b8-4f-dadc-c160-29a854e36d0","mobile","new","444","302","300","441","none","false","2014-12-08T23:15:59.784Z","2014-08-20T07:03:29.803Z","525f9b902d4db1020000019c","public","2014-05-05T08:52:06.840Z","535d74f549059a02006ea507","open","סרטון VIDEO משלך ברמה גבוהה","product","","5","","","","","","","","","","","false",""
"536750a31f98b90200e04185","","","0","0","524a076ae257630500000001","SHEFA","60","2014-05-05T08:49:39.363Z","","","1X 1.4","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/f827ef63-6eb3-d992-d2f-4479848673dd","mobile","new","800","314","300","800","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.343Z","524c14b2c07b250200000290","public","2014-05-05T08:49:39.363Z","52c93cf5ad81d10200000247","open","וילון מהמם","product","","8","","","","","","","","","","","false",""
"5367508fe189b00200551ef3","","","0","0","532c6d792be6c302000076e0","SHEFA","85","2014-05-05T08:49:19.700Z","","5249de14a4e6cb02000002e8","עיצוב, איורים, שחזור תמונות ישנות...\nהפיכת תמונות משחור לבן לצבעוני וכל מה שניתן לדמיין \nבגדר האמנות והיצירה.\n85 לשעת עבודה.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/600e4dde-2de6-43dc-c728-a11384bad63","mobile","new","512","332","300","512","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.343Z","","public","2014-05-05T08:49:19.700Z","535d74f549059a02006ea507","open","כל שרותי הפוטושופ ולא רק :)","product","","5","","","","","","","","","","","false",""
"5366b17d30afb90200bb1fa1","","","0","0","524b5052fdb33702000000c2","SHEFA","1","2014-05-04T21:30:37.356Z","","","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/5720ef02-360c-1130-e242-dccd6243fb","mobile","new","250","417","300","900","none","true","2014-11-26T12:13:52.286Z","2014-08-20T07:09:19.567Z","525f9b902d4db1020000019c","public","2014-05-04T21:30:37.356Z","52442648d226b8020000004c","open","כסא לאופניים לילד","product","","","","","","","","","","","","","false",""
"5366a70a1f98b90200e029ca","","","0","0","524b476ec07b25020000009f","SHEFA","35","2014-05-04T20:46:02.399Z","","5249de14a4e6cb02000002e8","לא זוכר פרטים...\nאיסוף מרמת גן\nיש עוד אחד דומה.\n\nלא חושב שכדאי , אבל יכול לשלוח תמורת 20~","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/b547644-62d6-ed1a-f886-66ee1a974682","mobile","new","2736","225","300","3648","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:03:30.475Z","525f9b902d4db1020000019c","public","2014-05-04T20:46:02.399Z","535d74f549059a02006ea507","open","ספק כוח למחשב","product","","3","","","","","","","","","","","false",""
"536696361f98b90200e02319","","","0","0","5224fe6fbe7c7c0300000006","SHEFA","95","2014-05-04T19:34:14.515Z","","","כיבסתי אותו ונראה מצויין.\nצבע צעיר והוא של חברת הבת של קרוקר..","0","http://mamazone-upload-test.s3.amazonaws.com/uploads/67322449-3373-6db3-2e0a-c79e8c2e8b6c","mobile","new","2448","225","300","3264","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:02:53.918Z","5249eb63377c5e0200000035","public","2014-05-04T19:34:14.515Z","5290c4a13da4bc020000015f","open","תיק צד ללימודים או למחשב","product","","","","","","","","","","","","","false",""
"536684882e518b0200b1a169","","","0","0","524a076ae257630500000001,52502c038fe9a402000001ea,52502bd28fe9a402000001e6","SHEFA","50","2014-05-04T18:18:48.203Z","","5249de14a4e6cb02000002e8","פאוץ' ספורט סטייל \nעם כיס אחת ממש גדולה ומיקום לנייד.\nשולח תמורת תוספת של 15 ~","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/d7f9bd3-164c-4e5f-88af-1d14973e3b46","mobile","new","2736","225","300","3648","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:03:00.134Z","525f9b902d4db1020000019c","public","2014-05-04T18:18:48.203Z","535d74f549059a02006ea507","open","פאוץ' חמוד ונוח של NOKIA","product","","2","","","","","","","","","","","false",""
"53667ab885dae30200e45e17","","","0","0","524a076ae257630500000001","SHEFA","1","2014-05-04T17:36:56.778Z","","5249de14a4e6cb02000002e8","הי !\nאני מחפשת חולצות ליציאות במידות S או XS\nגם חולצות עטלף יתקבלו בברכה","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.365Z","","public","2014-05-04T17:36:56.778Z","535f830afc2e3002003a1282","open","חולצות לנוער עד 45","product","","","","","","","","","","","","","false",""
"536663e889ca4102009f47a7","","","0","0","524a076ae257630500000001","SHEFA","1","2014-05-04T15:59:36.304Z","","5249de14a4e6cb02000002e8","המשאלה שלי נקודות אושר....","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/f2fe368-a1df-20af-1873-7f41ba138a8","mobile","new","800","400","300","600","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.367Z","","public","2014-05-04T15:59:36.304Z","5267f69d39c4420200002993","open","נקודות אושר","product","","","","","","","","","","","","","false",""
"5366350d1f98b90200dfe8a7","","","0","0","524a076ae257630500000001","SHEFA","15","2014-05-04T12:39:41.906Z","","5249de14a4e6cb02000002e8","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/cfdbea44-708-6235-dcfc-c2555808ae04","mobile","new","394","221","300","526","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.374Z","","public","2014-05-04T12:39:41.906Z","535d74f549059a02006ea507","open","תשלום עבור המשלוח 15 ~","product","","","","","","","","","","","","","false",""
"5366157cbd15b102000918d4","","","0","0","524a076ae257630500000001","SHEFA","10","2014-05-04T10:25:00.350Z","","5249de14a4e6cb02000002e8","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/fd1d751e-ccfc-89a5-5523-d724857a9bf4","mobile","new","394","221","300","526","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.382Z","","public","2014-05-04T10:25:00.350Z","535d74f549059a02006ea507","open","תשלום עבור המשלוח 10 ~","product","","2","","","","","","","","","","","false",""
"5365e598aa8c6602004ba858","","","0","0","532cc2fe93ac5f02000003df","SHEFA","1","2014-05-04T07:00:40.810Z","","","מחפשת קומפוסטר, עדיף בינוני (בין 400-1000 ליטר) \nנמצאת בתל אביב, יכולה לאסוף מעוד מקומות..\nתודה!","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/e606e2fe-b460-37aa-6fb5-961a34fff779","mobile","new","341","205","300","500","none","true","2014-11-26T12:13:52.286Z","2014-08-20T07:03:14.110Z","5249ec81377c5e0200000059,524be00efdb33702000001e6","public","2014-05-04T07:00:40.810Z","520cd39fcc39c902000001a9","open","קומפוסטר","product","","","","","","","","","","","","","false",""
"5365b70785dae30200e40c3c","","","0","0","524a076ae257630500000001","SHEFA","25","2014-05-04T03:41:59.116Z","","5249de14a4e6cb02000002e8","די נוח וקל מאוד..\nשולח תמורת 13 שפע","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/95fcf5e1-bae9-1179-5e80-8c459be949ec","mobile","new","2736","225","300","3648","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.403Z","525f9b902d4db1020000019c","public","2014-05-04T03:41:59.116Z","535d74f549059a02006ea507","open","לסיגריות עשוי פלסטיק","product","","","","","","","","","","","","","false",""
"5365b60c89ca4102009f04bd","","","0","0","524b4717c07b25020000009a,532c522cbfa9450200001cd3","SHEFA","45","2014-05-04T03:37:48.885Z","","5249de14a4e6cb02000002e8","תוספת עבור משלוח 15 שפע","1","https://mamazone-upload-test.s3.amazonaws.com/uploads/5785fb34-fc9b-2dc4-7715-b649c15858b9","mobile","new","3648","400","300","2736","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:03:53.242Z","525f9b902d4db1020000019c","public","2014-05-04T03:37:48.885Z","535d74f549059a02006ea507","open","דמוי אבן (צבעונית)","product","","4","","","","","","","","","","","false",""
"5365ae32bd15b1020008fec7","","","0","0","5322f319de7ed2020000052f,532c51e2cdbc7f0200001c78","SHEFA","27","2014-05-04T03:04:18.748Z","","5249de14a4e6cb02000002e8","נקנה ע\"י הסבתא לבן ב40 ש\"ח ,\n אבל הוא מיועד (לפי מראהו) לבת ולכן לא נלבש אפילו.","2","https://mamazone-upload-test.s3.amazonaws.com/uploads/6337cd54-31cf-a340-67e-2d7a4cbe4b7e","mobile","new","3648","400","300","2736","none","false","2014-11-27T10:44:32.398Z","2014-08-20T08:10:37.831Z","525f9b902d4db1020000019c","public","2014-05-04T03:04:18.748Z","535d74f549059a02006ea507","open","אוברול 9/12-30מ LOVE לבת","product","","8","[object Object]","","","2014-05-04T07:27:43.805Z","","","","","","","false",""
"53659edcbd15b1020008fe6d","","","0","0","524a076ae257630500000001,5224fe6fbe7c7c0300000005,524a0df6bcffa3020000002d","SHEFA","1","2014-05-04T01:58:52.942Z","","","","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-08-20T07:03:14.501Z","525f9b902d4db1020000019c","public","2014-05-04T01:58:52.942Z","535d74f549059a02006ea507","open","שולחן סלון אובאלי - ממש צריכים דחוף","product","","1","","","","","","","","","","","false",""
"53659b42bd15b1020008fe59","","","0","0","52502bc53f648f0200000230","SHEFA","125","2014-05-04T01:43:30.147Z","","5249de14a4e6cb02000002e8","יחידה מסוג זה...\nעבודת יד - חרוזים + אבן טורקיז אמתית משולבת.\nלרציניים אוכל לזלם שוב. המלצמה לא מצליחה לתפוס את היופי שלה פשוט חבל :)\nשולח בתוספת של 13 שפע.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/7ef09b30-7d82-c9c7-c1b6-bf7273a49506","mobile","new","3648","400","300","2736","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:02:58.251Z","525f9b902d4db1020000019c","public","2014-05-04T01:43:30.147Z","535d74f549059a02006ea507","open","שרשרת חרוזים ואבן טורקיז (עבודת יד) תכלת","product","","7","","","","","","","","","","","false",""
"536599efbd15b1020008fe48","","","0","0","52502bc53f648f0200000230,532c51e2cdbc7f0200001c78","SHEFA","40","2014-05-04T01:37:51.382Z","","5249de14a4e6cb02000002e8","אחרונה\nשולח בתוספת 10 שפע","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/98e0babf-4a17-3bc4-947d-86c28f44a8ee","mobile","new","2736","225","300","3648","none","false","2014-11-26T12:13:52.286Z","2014-08-20T08:10:28.483Z","525f9b902d4db1020000019c","public","2014-05-04T01:37:51.382Z","535d74f549059a02006ea507","open","טבעת קריסטל ענק (שקוף)","product","","5","[object Object]","","","2014-05-04T09:23:34.126Z","","","","","","","false",""
"5365992a89ca4102009f03c6","","","0","0","532c522cbfa9450200001cd3,532c51e2cdbc7f0200001c78","SHEFA","30","2014-05-04T01:34:34.630Z","","5249de14a4e6cb02000002e8","מגן על החזייה בזמן הכביסה והייבוש.\n               היה בשימוש פעם אחת בלבד.\n               שולח תמורת 10 שפע.","1","https://mamazone-upload-test.s3.amazonaws.com/uploads/d84b45f0-a8b9-bd54-cc11-74079fde415b","mobile","new","2736","225","300","3648","none","false","2014-11-26T12:13:52.286Z","2014-08-20T08:10:23.098Z","525f9b902d4db1020000019c","public","2014-05-04T01:34:34.630Z","535d74f549059a02006ea507","open","מגן בצורת כדור לכביסת/ייבוש חזיה","product","","3","[object Object]","","","2014-05-04T07:28:02.462Z","","","","","","","false",""
"5365919389ca4102009f03ab","","","0","0","533007473303a2020000321a","SHEFA","45","2014-05-04T01:02:11.516Z","","5249de14a4e6cb02000002e8","2 LG  ו- 1 YAMAHA  הרביעי לא ברור...\nפורקו ממחשב שנלקח לחלקים.\n1 = 45\n4= 100 מי שלוקח את כולם יקבל אותם תמורת 150 שפע\nהמשלוח לדעתי יעלי יקר מדי יחסית למחיר הפריט... אבל אפשרי לבדוק.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/5526a03e-7467-5ea2-d28-c84dda37d95b","mobile","new","465","380","300","369","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.406Z","525f9b902d4db1020000019c","public","2014-05-04T01:02:11.516Z","535d74f549059a02006ea507","open","צורב למחשב LG ו- YAMAHA","product","","1","","","","","","","","","","","false",""
"536585d989ca4102009f0378","","","0","0","5330072d3303a20200003216","SHEFA","58","2014-05-04T00:12:09.023Z","","5249de14a4e6cb02000002e8","מתנה מדהימה, משחקת בשמש בצורה מאוד נדירה...\nהמחיר הוא ליחידה\n שולח תמורת - 15 שפע\nדואר רשום - תמורת - 30","1","https://mamazone-upload-test.s3.amazonaws.com/uploads/a83d1bf2-e2dd-3c75-db0b-4c1d409886d","mobile","new","844","331","300","765","none","false","2014-11-26T12:13:52.286Z","2014-08-20T08:15:52.017Z","525f9b902d4db1020000019c","public","2014-05-04T00:12:09.023Z","535d74f549059a02006ea507","open","שרשרת פרחי זכוכית נוצצת","product","","18","","","","","","","","","","","false",""
"536580e089ca4102009f0363","","","0","0","52502bc53f648f0200000230","SHEFA","48","2014-05-03T23:50:56.349Z","","5249de14a4e6cb02000002e8","אין יותר מהצבע והסוג הזה יש כמה בודדות אבל לא כאלה בצבע ודמוי אבן שונה לגמרי...\nשולח תמורת 15 שפע/לבבות","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/1a35406-56ce-d908-2935-70a65ba1ef4f","mobile","new","2736","251","300","3648","none","false","2014-11-26T12:13:52.286Z","2014-08-20T08:15:39.496Z","525f9b902d4db1020000019c","public","2014-05-03T23:50:56.349Z","535d74f549059a02006ea507","open","שרשרת דמוי אבן אחרונה מכל סוג","product","","3","[object Object]","","","2014-05-10T18:57:32.118Z","","","","","","","false",""
"53657e7c89ca4102009f035a","","","0","0","532c8458bfa9450200007895,531f23c801b9f7020000094f","SHEFA","170","2014-05-03T23:40:44.448Z","","","קצת משומש, איסוף מנתניה.","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/651df0ee-845c-92d9-a543-b576b3e4e0ee","mobile","new","600","402","300","448","none","false","2014-11-26T12:13:52.286Z","2014-08-20T08:15:32.601Z","524c110bfdb33702000002d0","public","2014-05-03T23:40:44.448Z","533b02aec6825d020000016d","open","ספריי גוף של ויקטוריה סיקרטס ניחוח סגול","product","","23","[object Object]","","","2014-05-08T20:42:01.178Z","","","","","","","false",""
"53657a7889ca4102009f033f","","","0","0","532c51e2cdbc7f0200001c78","SHEFA","1","2014-05-03T23:23:36.124Z","","","לא מבקשת כלום:)","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/85ad35db-2c07-60ea-fe67-947f3fa366ed","mobile","new","800","300","300","800","none","true","2014-11-26T12:13:52.286Z","2014-08-20T08:15:15.449Z","5249ec68377c5e0200000057","public","2014-05-03T23:23:36.124Z","53657943aa8c6602004b9c3c","open","אני הייתי רוצה כלום:)","product","","","","","","","","","","","","","false",""
"5365784985dae30200e40aac","","","0","0","5330072d3303a20200003216,52502bff8fe9a402000001e9,53300939e6bbb002000033ff","SHEFA","85","2014-05-03T23:14:17.767Z","","5249de14a4e6cb02000002e8","כובע מגניב במיוחד. המחיר גמיש - לא כולל משלוח..","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/9fae2f5f-101e-d211-7098-9f3df7e83d6f","mobile","new","391","129","300","908","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:02:59.783Z","525f9b902d4db1020000019c","public","2014-05-03T23:14:17.767Z","535d74f549059a02006ea507","open","כובע יפיפה ומיוחד במינו","product","","7","","","","","","","","","","","false",""
"53654784bd15b1020008f14f","","","0","0","5322f26002282c02000004b4","SHEFA","1","2014-05-03T19:46:12.978Z","","5249eaf3377c5e0200000025","אודה לחליפה שחורה, לחתונה לתינוק שהוא מעין שושבין.\nאפשר רק מכנס שחור מחוייט\\חולצה לבנה מכופתרת\\ פפיון\\ עניבה- בגודל מתאים","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-08-20T07:09:42.550Z","5249eaf3377c5e0200000025","public","2014-05-03T19:46:12.978Z","524e378c86dbf20200002418","open","חליפה אלגנטית לתינוק בן 12 חודשים","product","","1","","","","","","","","","","","false",""
"53653536fc766502004df959","","","0","0","524a076ae257630500000001,524a076ae257630500000001","SHEFA","1","2014-05-03T18:28:06.099Z","","","","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.421Z","5249de14a4e6cb02000002e8","public","2014-05-03T18:28:06.099Z","51624a856687e30200001ea0","open","ספריי צבע. בכל צבע","product","","","","","","","","","","","","","false",""
"53651e11fc766502004dea78","","","0","0","532c6195bfa9450200005d3a","SHEFA","50","2014-05-03T16:49:21.715Z","","","זרעי קיץ וחורף למיניהם, כשתצרו קשר נראה מה נשאר. 50 ל5 סוגי זרעים (10 מכל זן)","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/f8a641ea-563e-1145-7ed1-4c192aed6192","mobile","new","2448","225","300","3264","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.428Z","524bdfddfdb33702000001e2","public","2014-05-03T16:49:21.715Z","53651929bd15b1020008d444","open","זרעי קיץ","product","","12","","","","","","","","","","","false",""
"5364f6ecf93c7a020075c6f2","","","0","0","527f953c90b75a0200000524","SHEFA","1","2014-05-03T14:02:20.550Z","","","אני אשמח להתנסות בשיעור פסנתר כיפי :)","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/d31d4bc2-bd5f-2f1e-612b-cb6eb1c5375d","mobile","new","160","400","300","120","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.438Z","5249ec68377c5e0200000057","public","2014-05-03T14:02:20.550Z","53308ee796971702000018dd","open","שיעור פסנתר בתל-אביב","product","","","","","","","","","","","","","false",""
"5364c63215b72302006f7803","","","0","0","524a0d4b5c47600200000027","SHEFA","100","2014-05-03T10:34:26.577Z","","","איסוף מחיפה","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/37bf53f5-d260-6dc8-4b70-c40cb1948bbd","mobile","new","295","363","300","244","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:03:07.433Z","524c148cc07b25020000028c","public","2014-05-03T10:34:26.577Z","51f65a2b650a530200005c0c","open","תבליט ברונזה 2","product","","3","","","","","","","","","","","false",""
"5364c5f4f1259502005a5d3c","","","0","0","524a0df6bcffa3020000002d","SHEFA","1","2014-05-03T10:33:24.543Z","","524c148cc07b25020000028c","","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/8f9cf2f9-4763-c542-1fe9-ed49308e9f7","mobile","new","280","259","300","280","none","true","2014-11-26T12:13:52.286Z","2014-08-20T07:03:14.501Z","524c148cc07b25020000028c","public","2014-05-03T10:33:24.543Z","51f65a2b650a530200005c0c","open","מעמד לנעליים נעים למראה במצב טוב מאוד","product","","","","","","","","","","","","","false",""
"5364c5b2ec1e710200c48f0c","","","0","0","524a0d4b5c47600200000027","SHEFA","100","2014-05-03T10:32:18.718Z","","","איסוף מחיפה","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/a5bd4624-bdda-7928-3517-a07f17ecb12c","mobile","new","290","284","300","306","none","false","2014-11-26T12:13:52.286Z","2014-08-20T07:03:07.433Z","524c148cc07b25020000028c","public","2014-05-03T10:32:18.718Z","51f65a2b650a530200005c0c","open","תבליט ברונזה יפהפיה","product","","","","","","","","","","","","","false",""
"5364a733ec1e710200c484ae","","","0","0","524a076ae257630500000001","SHEFA","50","2014-05-03T08:22:11.233Z","","5249ec10377c5e0200000048","7 דק' בגן עדן- סדנה בת שעתיים לגברים ולנשים. בסדנא הזו יש לך את ההזדמנות לגשת אל גבר שאת מעוניינת בו- להתמודד עם דחייה, להתמודד עם \"כן\", להתמודד עם לומר \"כן\" ו\"לא\" לגבר שניגש אלייך.  מאפשר לך לגשת אל גבר בחדר שאת מעוניינת בו ולהתמודד עם האישיואים הפנימיים באומץ ובגבורה, באותנטיות ובאהבה.\nאני הייתי בסדנא הזו פעמיים ומאוד ממליצה\nמי שמעוניינת- שתכתוב לי לפייס- noa inbar(גרה בגבעתיים)","0","","","","","","","","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.454Z","5249ec10377c5e0200000048","public","2014-05-03T08:22:11.233Z","5363948cec1e710200c43bfb","open","כרטיס חינם לאישה לסדנת 7 דקות בגן עדן הערב ב21:00","product","","1","","","","","","","","","","","false",""
"5364858615b72302006f6357","","","0","0","5224fe6fbe7c7c0300000007","SHEFA","1","2014-05-03T05:58:30.908Z","","","מנשא טיולים לנשיאה על הגב","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/b1b5ad8c-c798-f8fb-2bc1-608dbca0f38b","mobile","new","1612","436","300","1188","none","true","2014-11-26T12:13:52.286Z","2014-08-20T07:09:18.592Z","524c149ac07b25020000028d,524c148cc07b25020000028c,524c14b2c07b250200000290","public","2014-05-03T05:58:30.908Z","523c96148cf9ad020000004c","open","מנשא טיולים לפעוט","product","","","","","","","","","","","","","false",""
"53642f66f1259502005a4555","","","0","0","531f23c801b9f7020000094f","SHEFA","65","2014-05-02T23:51:02.059Z","","5249ebde377c5e0200000041","לא כסף, לא השחירו אצלי כבר שנתיים..\nלא אבנים אמתיות.\n2 - ב100","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/a426d49b-88cf-cc11-7e17-5f568be01f74","mobile","new","2736","225","300","3648","none","false","2014-11-26T12:13:52.286Z","2014-08-20T08:14:49.414Z","525f9b902d4db1020000019c","public","2014-05-02T23:51:02.059Z","535d74f549059a02006ea507","open","טבעת דמוי אבן","product","","9","","","","","","","","","","","false",""
"53642080f84b7d02009b1762","","","0","0","532c51e2cdbc7f0200001c78","SHEFA","330","2014-05-02T22:47:28.337Z","","","הכל תקין, עובד, ואפילו נראה מגניב וקוווולי :)\nהרמקולים הם מותג שכחתי רק איזה - PIONEER או PANASONIC משהו כזה..","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/bebe59c6-1b0f-d6f4-3149-8c67b40c8ff6","mobile","new","2736","225","300","3648","none","false","2014-12-17T19:02:59.882Z","2014-07-15T22:11:23.461Z","525f9b902d4db1020000019c","public","2014-05-02T22:47:28.337Z","535d74f549059a02006ea507","open","רמקולים עוצמתיים של מערכת","product","","11","","","","","","","","","","","false",""
"5363fc77f84b7d02009b1096","","","0","0","524a076ae257630500000001","SHEFA","1","2014-05-02T20:13:43.016Z","","5249de14a4e6cb02000002e8","שרשרת כמו זו או של שפם","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/9d3693ee-3b03-5a62-7d96-49094e6d6aa","mobile","new","345","207","300","500","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.464Z","","public","2014-05-02T20:13:43.016Z","5363fc0ff1259502005a3d84","open","שרשרת","product","","","","","","","","","","","","","false",""
"5363fc50ec1e710200c46eef","","","0","0","524a076ae257630500000001","SHEFA","50","2014-05-02T20:13:04.582Z","","5249ed36377c5e0200000064","ממש חמוד","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/61a22bbb-8a14-e9c5-5d24-87d2ce8aae28","mobile","new","960","533","300","540","none","false","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.464Z","","public","2014-05-02T20:13:04.582Z","5363fc0ff1259502005a3d84","open","ארנק","product","","1","","","","","","","","","","","false",""
"5363fb76f1259502005a3d4e","","","0","0","524a076ae257630500000001","SHEFA","1","2014-05-02T20:09:26.307Z","","","לחנות מאמאזון מרקט החדשה בגבעתיים. נשמח לכל עזרה:)","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.465Z","5249de14a4e6cb02000002e8","public","2014-05-02T20:09:26.307Z","520a57deb84766020000008a","open","מזגן נייר/ מאוורר","product","","","","","","","","","","","","","false",""
"5363fa70f1259502005a3cdb","","","0","0","524a076ae257630500000001","SHEFA","1","2014-05-02T20:05:04.648Z","","","לחנות מאמאזון מרקט החדשה שתפתח בגבעתיים אנו זקוקים למחזיקי מדפים","0","","","","","","","","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.465Z","5249de14a4e6cb02000002e8","public","2014-05-02T20:05:04.648Z","520a57deb84766020000008a","open","מחזיקי מדפים","product","","","","","","","","","","","","","false",""
"5363fa43f1259502005a3cb3","","","0","0","524a076ae257630500000001","SHEFA","1","2014-05-02T20:04:19.275Z","","","לחנות מאמאזון מרקט שנפתחת בגבעתיים דרוש צבע לבן טוב וטרי:)","0","https://mamazone-upload-test.s3.amazonaws.com/uploads/896f66f-5f61-c8c-afa4-ca32fbc3dc2","mobile","new","200","192","300","250","none","true","2014-11-26T12:13:52.286Z","2014-07-15T22:11:23.465Z","5249de14a4e6cb02000002e8","public","2014-05-02T20:04:19.275Z","520a57deb84766020000008a","open","צבע לבן לקירות דחוף:)","product","","2","","","","","","","","","","","false",""
